"AGENCY_ID","scaled_log_n_train_rows","scaled_n_train_years_active","scaled_mean_log_wp_train","scaled_mean_log_prev_wp_train","scaled_mean_log_prev_poly_train","scaled_sd_log_wp_train","scaled_iqr_log_wp_train","scaled_sd_log_prev_poly_train","scaled_mean_active_producers_train_clean","scaled_n_products_train","scaled_n_states_train","scaled_product_hhi","scaled_state_hhi","scaled_pl_share_train","scaled_slope_mean_log_wp_by_year"
1342,-0.258684,-0.327783,-1.37618,-1.387715,-0.884063,-0.73973,-0.68473,-0.760337,-0.173962,-0.505482,-0.642924,-0.23529,0.628811,-0.397837,-0.297313
1348,-2.128155,-2.289789,0.521862,-0.235947,0.427142,0.069262,-0.714471,-1.187936,-0.638304,-1.578287,-0.642924,0.766966,0.628811,1.901993,0.094867
1360,-0.791679,-1.799288,1.043289,1.368355,0.901644,-0.7705,-0.406382,2.016863,0.197512,-0.505482,-0.642924,-0.27721,0.628811,-1.643578,0.094867
1378,0.709922,0.653219,0.69798,0.0609,-0.481728,0.611203,1.138586,-0.045121,0.986894,1.027096,-0.642924,-0.490264,0.628811,0.055952,-0.121172
1395,-1.663451,0.162718,-0.600242,-1.084268,-0.236204,-2.576032,-1.938251,-1.991578,-0.127528,-1.884803,-0.642924,3.782548,0.628811,1.901993,-0.562149
1407,-2.128155,-1.799288,0.453913,1.657394,2.037261,-1.196435,-1.403105,0.892502,1.311934,-1.731545,-0.642924,1.77216,0.628811,1.901993,0.094867
1411,-1.288123,-0.327783,-1.003815,-0.135858,0.490968,-0.235545,-0.488348,1.051384,-0.406133,-1.578287,-0.642924,0.88759,0.628811,1.901993,-3.234876
1414,1.357198,0.653219,0.480818,0.085143,-0.43406,0.775367,0.628316,0.298534,3.215738,1.333612,3.304329,-0.462369,-2.578875,-0.171831,0.314468
1447,0.063316,-0.327783,0.414708,0.431299,-0.217937,0.173058,-0.31209,1.236831,-0.313264,-0.045709,-0.642924,-0.359515,0.628811,-0.805534,-0.14664
1448,0.723425,0.653219,0.820084,0.120233,-0.188465,0.426564,-0.283818,0.190441,-0.406133,1.333612,-0.642924,-0.50014,0.628811,0.345401,0.494753
1456,1.366511,0.653219,0.235362,-0.395984,-0.543776,1.089781,0.509983,0.051551,-0.684738,1.180354,1.330703,-0.476692,-2.373297,-0.227995,0.036232
1469,0.224543,0.162718,0.899101,0.351754,-0.99629,-0.949989,-0.596472,-0.77049,-0.638304,-0.198966,-0.642924,-0.356907,0.628811,-0.743955,-1.38955
1478,-0.014348,0.653219,-0.634877,-0.716495,-0.465296,0.263985,1.281109,0.180361,-0.91691,-0.352224,-0.642924,-0.216113,0.628811,-0.012615,-0.283703
1485,-0.21609,-0.327783,-0.61813,-0.37185,-0.404826,-0.638667,-0.895328,1.312359,-0.452567,-0.65874,-0.642924,-0.196592,0.628811,-1.552666,0.200602
1486,0.419554,0.653219,0.028112,-0.415268,-0.144345,0.649663,0.021331,0.141874,-0.26683,0.260807,-0.642924,-0.385841,0.628811,0.525477,-0.120472
1489,0.369814,0.653219,0.237809,0.038741,-0.096529,-0.123303,0.369777,0.879011,-0.173962,0.107549,-0.642924,-0.374714,0.628811,-0.225349,0.533645
1490,-0.751164,0.653219,-0.50272,-0.868175,0.104824,-1.760883,-1.067064,-0.22759,-0.638304,-1.425029,-0.642924,0.661421,0.628811,1.901993,0.470548
1500,0.338475,-0.327783,0.209313,0.400433,-0.16194,0.822469,1.486959,1.540364,0.197512,-0.505482,1.330703,-0.235006,-1.945797,-1.643578,1.672889
1502,-1.288123,-1.799288,-1.961684,-1.365321,-1.035529,0.09929,-0.386107,-0.968209,-0.731173,-0.965256,-0.642924,-0.017085,0.628811,-0.579907,0.094867
1504,0.475557,0.653219,0.020067,-0.491733,-0.604222,-0.022069,0.545858,-0.115928,-0.406133,0.567323,-0.642924,-0.423462,0.628811,-0.046123,0.378159
1512,1.225541,0.653219,-0.067531,-0.611721,-0.513158,0.874691,0.43586,-0.00038,-0.313264,1.180354,1.330703,-0.458667,-2.370421,0.019389,0.139537
1525,0.769027,0.653219,-0.089714,-0.574423,-0.341712,0.695426,-0.288345,0.139511,-0.26683,1.027096,0.34389,-0.451221,-0.315122,0.183755,-0.160162
1536,0.841809,0.653219,0.25257,-0.194754,-0.43531,0.567103,-0.047023,0.146186,0.011775,0.873839,1.330703,-0.448748,-1.088402,0.004364,0.198989
1541,0.528021,0.653219,-0.433916,-0.788879,-0.871342,-0.070871,0.293422,-0.734765,-0.91691,-0.198966,0.34389,-0.284593,-1.636657,-0.364248,-1.261357
1542,-1.942857,-0.818285,-2.199009,-0.510026,0.383518,1.063134,-1.227331,1.045656,-0.26683,-1.884803,-0.642924,3.782548,0.628811,1.901993,-5.983436
1544,-2.128155,-1.308786,-0.314278,0.416186,0.837386,-1.997152,-1.862021,1.280849,-0.91691,-1.884803,-0.642924,3.782548,0.628811,1.901993,-2.45585
1566,0.048353,0.653219,-0.11008,-0.003212,0.918733,0.959054,2.190702,0.247464,-0.26683,0.107549,-0.642924,-0.235125,0.628811,1.508041,0.3023
1569,0.78783,0.653219,0.08392,-0.549508,-0.356116,0.773895,0.111015,0.008325,-0.26683,1.180354,0.34389,-0.508378,0.555509,0.195854,-0.094502
1580,-0.100032,-0.818285,-0.01926,0.186588,-0.086663,-0.381326,0.385455,1.372356,0.011775,-0.198966,-0.642924,-0.358851,0.628811,-0.855673,-0.155402
1582,-0.542473,0.653219,-0.474745,-0.83777,-0.553883,-1.146451,-0.868401,-0.84825,0.151078,-0.811998,-0.642924,0.075524,0.628811,0.538312,-0.331853
1588,0.749789,0.653219,0.633854,-0.012821,-0.429327,0.469615,0.556247,-0.087929,-0.452567,1.180354,-0.642924,-0.499357,0.628811,0.199002,-0.200042
1603,0.806215,0.653219,1.493915,0.736933,-0.096035,0.185864,-0.359532,0.213572,-0.731173,1.48687,-0.642924,-0.51534,0.628811,0.442052,-0.24491
1604,0.709922,0.653219,0.241163,-0.267203,-0.515398,0.044792,-0.148691,-0.023373,-0.59187,1.333612,-0.642924,-0.50324,0.628811,0.085254,0.303337
1606,-2.367046,-2.289789,-3.140386,-1.489234,-0.677791,0.314019,-1.073929,-0.223312,0.011775,-1.731545,0.34389,1.520862,-1.826925,0.129208,0.094867
1609,-0.195586,0.162718,-0.668618,-0.436049,0.285194,0.842251,0.665412,0.796487,0.429683,-0.811998,-0.642924,-0.152786,0.628811,0.572404,-0.580212
1613,0.689248,0.653219,0.492284,-0.072834,-0.250916,0.326529,0.04068,0.140703,-0.406133,1.180354,-0.642924,-0.486133,0.628811,0.339538,-0.10315
1617,-2.367046,-2.289789,-2.146196,2.456199,2.995574,-1.963017,-1.979761,-2.177866,-0.59187,-1.731545,-0.642924,1.520862,0.628811,1.901993,0.094867
1620,-0.237114,-0.327783,-0.399849,0.075245,0.898872,0.981261,0.984597,0.383252,0.661855,-0.811998,0.34389,-0.057933,-0.493617,1.901993,0.807018
1625,-0.401389,-1.308786,-0.411379,-0.239355,-0.807849,0.019732,0.184412,-0.141881,-0.824041,-0.198966,-0.642924,-0.350148,0.628811,-0.728592,-5.674627
1640,-2.703744,-2.289789,-5.232783,-2.664712,-0.806983,-3.191196,-2.468346,-2.177866,-0.545436,-1.884803,-0.642924,3.782548,0.628811,1.901993,0.094867
1644,0.756252,0.653219,1.028978,0.357593,-0.10916,0.439921,-0.071533,0.339232,-0.638304,1.333612,-0.642924,-0.503391,0.628811,0.378506,-0.457768
1653,-1.663451,0.162718,-1.372316,-1.683941,-0.097551,-2.337452,-1.672888,-1.9569,-0.290047,-1.884803,-0.642924,3.782548,0.628811,1.901993,-0.873131
1660,0.892494,0.653219,0.684847,0.247668,-0.298434,1.369559,1.151115,0.33796,-0.081093,1.48687,2.317516,-0.515658,-0.49647,-0.023416,-0.387145
1662,0.769027,0.653219,1.008679,0.359106,-0.054856,0.234663,-0.105751,0.296892,-0.359699,1.48687,-0.642924,-0.510106,0.628811,0.456491,-0.378298
1668,0.536451,0.653219,0.924201,0.251337,-0.777222,0.047842,0.253004,0.107193,-0.173962,0.720581,0.34389,-0.437508,0.529599,-0.594378,0.22419
1673,0.824203,0.653219,0.863276,0.211813,-0.156777,0.885064,0.335303,0.18108,-0.406133,1.48687,-0.642924,-0.520052,0.628811,0.397039,-0.200281
1676,-0.606381,-1.799288,-1.092994,-1.18822,-0.110431,0.031217,-0.165764,-0.681551,0.197512,-0.505482,0.34389,-0.175403,-1.554065,1.163333,0.094867
1678,-0.834273,-1.308786,-0.02959,0.234827,0.294146,-0.329826,-0.214496,1.923989,-0.545436,-0.965256,-0.642924,-0.042773,0.628811,-1.643578,2.938168
1684,-0.712534,0.653219,1.01474,0.178678,0.385346,-0.051023,1.431217,-1.068171,-0.870475,-1.578287,-0.642924,0.766966,0.628811,1.901993,0.16965
1700,0.864718,0.653219,0.254823,0.064708,-0.314281,0.003129,-0.020604,0.976333,0.754723,0.414065,1.330703,-0.395778,-1.819551,-0.672189,0.587924
1703,-0.237114,-0.818285,-1.195881,-1.492478,-0.685489,-0.314009,-1.157302,-0.594783,-0.91691,-0.505482,-0.642924,-0.27721,0.628811,0.035903,0.092831
1712,-1.454759,-2.289789,-0.989673,-1.520592,-0.465048,0.091846,-0.04931,0.609728,-0.638304,-0.811998,-0.642924,-0.175403,0.628811,-0.313989,0.094867
1717,0.924642,0.653219,1.102603,0.431287,-0.24275,1.549052,0.615957,0.407902,-0.26683,1.48687,1.330703,-0.487395,-0.496589,0.027583,0.335182
1722,0.689248,0.653219,1.166962,0.358748,-0.974972,0.935932,1.786817,-0.498162,0.336815,0.414065,2.317516,-0.403618,-0.906994,-0.682067,-0.053899
1724,0.409841,0.653219,-1.077108,-1.437396,-0.435248,0.603939,-0.396414,-0.459503,-0.220396,0.414065,-0.642924,-0.407469,0.628811,0.5513,0.039264
1728,0.585312,0.653219,0.334087,0.051158,-0.488307,0.710489,0.529745,0.447346,0.986894,0.414065,1.330703,-0.421311,-0.247589,-0.586725,0.343071
1729,0.338475,-0.818285,-1.502085,-1.56291,-0.854718,0.376647,-0.041607,-0.515243,-0.684738,0.414065,1.330703,-0.401323,-2.139638,-0.446372,0.712139
1732,-2.703744,-2.289789,2.333249,2.456199,2.995574,-3.191196,-2.468346,-2.177866,-0.290047,-1.884803,-0.642924,3.782548,0.628811,-1.643578,0.094867
1744,0.853343,0.653219,0.390842,-0.350398,-0.626855,0.677295,1.137838,-0.347175,2.704961,0.567323,1.330703,-0.408814,-1.391581,0.129208,0.649712
1745,-0.100032,0.162718,-0.517985,-0.017086,0.660675,1.052607,0.039119,0.964441,-0.406133,-0.198966,-0.642924,-0.314175,0.628811,0.483765,-0.382534
1761,0.68224,0.653219,0.292834,-0.300667,-0.219003,0.534781,-0.243845,0.257174,-0.684738,1.333612,-0.642924,-0.489361,0.628811,0.356488,0.322608
1763,-1.03057,0.653219,-1.107314,-1.477012,-0.222111,-1.922168,-2.198536,-1.773542,-0.290047,-1.578287,-0.642924,0.966979,0.628811,1.901993,-0.621876
1771,0.980531,0.653219,-0.33244,-0.688147,-0.494956,0.391583,0.439131,-0.081849,0.011775,1.180354,0.34389,-0.484397,-1.090482,0.150312,0.067331
1779,0.929881,0.653219,0.126751,-0.519181,-0.298315,-0.117103,-0.536392,-0.021477,-0.173962,1.027096,0.34389,-0.463232,-1.099372,0.398492,0.054844
1786,1.502855,0.653219,0.856214,0.131444,-0.530197,0.933656,1.322518,0.041721,1.126197,1.48687,1.330703,-0.495395,-2.568151,-0.117636,-0.019278
1794,0.824203,0.653219,0.861524,0.259665,-0.34746,0.549745,0.720204,0.197587,-0.034659,1.333612,0.34389,-0.47557,-0.631023,0.243992,0.231653
1815,0.723425,0.653219,1.146036,0.38892,-0.470426,0.168425,0.227713,-0.101284,-0.406133,1.027096,-0.642924,-0.489974,0.628811,0.085969,-0.064485
1821,-1.663451,-1.799288,-0.72345,1.119793,1.805611,-1.616143,-1.155546,1.237495,-0.452567,-1.425029,-0.642924,0.515668,0.628811,1.901993,0.094867
1826,-0.237114,-0.327783,-1.068361,-0.590167,-0.294385,0.102464,-0.168102,0.388868,0.568986,-0.045709,0.34389,-0.296005,-1.146666,0.315817,-1.926834
1829,0.199753,0.653219,-0.721105,-0.421852,0.78914,-0.233306,-0.761155,1.223037,-0.777607,0.567323,0.34389,-0.369319,-1.826343,0.265576,0.353865
1832,0.120608,-1.308786,-0.316731,-0.692757,-0.742539,1.056126,0.07044,-0.439967,0.986894,0.260807,0.34389,-0.396471,-1.453732,-0.201312,-2.087405
1836,0.338475,0.653219,0.704157,0.031332,-0.689611,-0.026758,0.113753,0.486245,-0.313264,0.107549,-0.642924,-0.375384,0.628811,-0.860789,2.438277
1839,0.762664,0.653219,0.448464,-0.176698,-0.228916,0.314348,-0.364081,0.084734,-0.684738,1.180354,-0.642924,-0.500263,0.628811,0.362831,-0.079606
1845,0.749789,0.653219,0.181597,-0.301028,-0.339842,-0.001804,-0.882639,0.175413,-0.777607,1.48687,-0.642924,-0.510014,0.628811,0.171085,-0.316688
1847,0.544797,0.653219,-0.4964,-0.911362,-0.817392,0.242144,0.194157,-0.71658,0.197512,0.260807,-0.642924,-0.423759,0.628811,-0.139396,-0.802144
1850,0.847596,0.653219,1.663542,0.816469,-0.115597,0.676603,0.519528,0.334781,0.336815,1.48687,-0.642924,-0.523382,0.628811,0.339958,-0.099477
1865,0.283461,-0.327783,-0.715637,-0.49201,0.248617,0.46743,-0.611373,0.911039,0.104644,0.260807,0.34389,-0.410995,0.113409,0.375428,0.126758
1876,0.544797,0.653219,0.510646,0.138415,-0.439341,0.352043,0.328238,0.22668,-0.545436,0.720581,-0.642924,-0.446835,0.628811,-0.031955,-0.381173
1882,-0.326975,-1.308786,-0.717615,0.563094,1.38633,-0.273931,-0.090564,1.344457,-0.081093,0.720581,0.34389,-0.40431,0.08498,0.442052,0.477886
1886,-2.703744,-2.289789,-3.082207,2.456199,2.995574,-3.191196,-2.468346,-2.177866,-0.638304,-1.884803,-0.642924,3.782548,0.628811,-1.643578,0.094867
1901,0.914064,0.653219,0.266023,-0.520761,-0.333662,1.040693,1.20472,0.252886,2.054882,1.027096,1.330703,-0.495122,-0.649296,-0.042352,0.804575
1906,-1.663451,0.162718,-0.809147,-1.376938,-0.440104,-3.040761,-2.337673,-2.177866,-0.290047,-1.884803,-0.642924,3.782548,0.628811,1.901993,0.281595
1917,-2.703744,-2.289789,-0.427768,2.456199,2.995574,-3.191196,-2.468346,-2.177866,-0.684738,-1.884803,-0.642924,3.782548,0.628811,1.901993,0.094867
1926,-0.014348,0.653219,-0.993232,-1.697771,0.446903,-0.811564,-0.508679,1.510276,-0.290047,0.107549,0.34389,-0.33553,-0.408492,-0.579907,0.308652
1938,0.955592,0.653219,0.505269,-0.102728,-0.481534,0.864446,1.252412,0.076961,2.379922,0.873839,1.330703,-0.443738,-1.395006,0.031324,0.117858
1939,0.881495,0.653219,0.674871,-0.018343,-0.564938,0.378087,0.788278,-0.426309,-0.452567,0.873839,0.34389,-0.463118,-0.78616,0.236289,0.128042
1951,0.903349,0.653219,1.765834,0.994666,-0.171863,1.168718,0.988765,0.376986,0.61542,1.333612,1.330703,-0.499477,-0.37073,0.210316,-0.498318
1952,0.703088,0.653219,0.402433,-0.274009,-0.364675,0.481192,0.212645,0.069337,-0.220396,1.027096,-0.642924,-0.491411,0.628811,0.129208,0.136629
1953,0.769027,0.653219,0.185877,0.004155,-0.611674,0.56531,0.200285,0.714779,-0.127528,0.107549,2.317516,-0.3099,-1.976884,-1.098105,-0.320551
1955,0.743276,0.653219,0.885955,0.399874,-0.211295,0.549561,-0.23261,0.400884,-0.824041,1.027096,0.34389,-0.485537,0.326871,0.01665,0.281265
1958,0.120608,0.162718,-0.655264,-0.832837,-0.91802,-0.520488,0.074134,-0.195169,-0.26683,-0.198966,-0.642924,-0.321103,0.628811,-0.742161,-0.862525
1968,0.199753,0.653219,0.537444,-0.108504,-1.006646,-0.965449,-0.530141,-0.310912,-0.313264,-0.352224,-0.642924,-0.285811,0.628811,-0.989011,0.595456
1981,1.195748,0.653219,-0.00752,-0.508747,-0.380449,0.534728,0.164272,-0.015699,1.311934,1.027096,1.330703,-0.460612,-2.088186,0.373169,-0.325323
1992,0.272007,0.653219,-1.529309,-1.868839,-0.543105,-0.090124,-0.493555,-0.930719,-0.638304,-0.352224,0.34389,-0.319983,-0.014231,0.853303,-0.146558
1996,-1.454759,-2.289789,-0.252463,2.456199,2.995574,-0.882044,-0.720402,-2.177866,-0.59187,-0.811998,-0.642924,-0.175403,0.628811,-1.200382,0.094867
2006,0.493416,0.653219,0.544762,-0.1222,-0.112477,0.91683,0.091243,0.446007,-0.359699,0.567323,-0.642924,-0.421275,0.628811,0.300768,-0.154185
2017,-0.454981,0.653219,-1.570239,0.003639,1.254782,0.370664,0.830779,0.877484,-0.290047,-0.198966,-0.642924,-0.133047,0.628811,0.312599,0.493506
2025,0.794004,0.653219,1.574909,0.841464,-0.259617,0.863455,1.194439,0.211158,1.126197,1.180354,0.34389,-0.504529,0.413818,0.155667,-0.118849
2049,0.762664,0.653219,1.110551,0.423239,-0.246909,0.154318,-0.095172,0.252058,0.197512,1.180354,-0.642924,-0.500263,0.628811,0.170435,-0.432854
2053,-1.03057,-1.799288,-0.220478,-0.510805,-0.477624,0.305877,-0.101957,-0.269663,-0.638304,-0.505482,-0.642924,-0.233099,0.628811,0.129208,0.094867
2056,0.660855,0.653219,0.802631,0.103034,-0.81908,0.849946,1.090857,-0.598024,2.194185,0.567323,-0.642924,-0.466554,0.628811,-0.275112,-0.276062
2089,-1.288123,-2.289789,-2.295212,-1.980091,-0.835139,0.048317,-0.803562,-0.628163,-0.545436,-0.505482,-0.642924,-0.288487,0.628811,-0.225349,0.094867
2090,0.390069,0.162718,0.689423,0.39294,0.010282,0.320145,0.694174,1.07192,-0.545436,0.567323,-0.642924,-0.459627,0.628811,-0.25994,0.55795
2093,-2.367046,-2.289789,-1.34061,2.456199,2.995574,0.858413,-0.857363,-2.177866,-0.313264,-1.731545,-0.642924,1.520862,0.628811,1.901993,0.094867
2105,1.055647,0.653219,1.340129,0.54548,-0.346129,1.028259,1.942627,0.161526,0.011775,1.640128,2.317516,-0.498195,-1.165698,0.206285,-0.48406
2109,0.703088,0.653219,0.950094,0.263321,-0.070414,0.174619,-0.765777,0.246614,-0.824041,1.48687,-0.642924,-0.49895,0.628811,0.424672,-0.017494
2114,0.134334,-1.308786,-0.248314,0.595947,0.767268,0.657374,1.417886,1.569715,-0.26683,0.414065,1.330703,-0.394032,-1.728695,-0.225349,1.12346
2131,-0.280829,0.653219,0.24888,-0.574525,0.334908,1.806523,3.371476,-0.657058,-0.638304,-1.118514,-0.642924,0.117779,0.628811,1.901993,0.114121
2144,-0.21609,-0.818285,1.099494,1.088109,0.048561,0.137864,0.078594,1.727214,0.243946,-0.045709,-0.642924,-0.321498,0.628811,-1.27993,-1.267603
2147,0.85905,0.653219,1.577584,1.131906,-0.020404,0.462982,0.614421,0.672124,0.058209,1.333612,3.304329,-0.496207,-0.547139,-0.078636,0.091842
2150,-0.427753,0.162718,-2.144394,-1.663239,-0.688192,-1.433188,-0.643452,0.92163,-0.684738,-1.271771,-0.642924,0.16385,0.628811,-1.643578,0.247716
2189,0.870348,0.653219,0.448627,-0.240479,-0.607402,0.711584,0.984492,0.06784,-0.406133,1.027096,0.34389,-0.458022,-0.885838,-0.292884,0.127997
2213,-1.288123,-2.289789,-0.786353,2.456199,2.995574,0.03913,0.320133,-2.177866,-0.638304,-0.65874,0.34389,-0.19802,-0.255254,-0.579907,0.094867
2214,-0.326975,0.162718,-0.143308,-0.016045,0.679733,0.164146,0.828504,0.237391,-0.777607,-1.118514,0.34389,0.20611,-0.603306,1.901993,0.456445
2217,0.800132,0.653219,0.9642,0.349728,-0.204359,0.546204,-0.099837,0.299873,-0.684738,1.793386,-0.642924,-0.523156,0.628811,0.273657,0.471654
2228,0.063316,0.653219,-0.984174,-0.884883,-0.082159,-0.285721,0.476917,0.517044,-0.313264,-0.198966,-0.642924,-0.308674,0.628811,0.16144,0.00922
2229,-1.942857,-2.289789,-1.274916,-1.198957,0.075572,0.788742,-1.149457,-1.179558,-0.638304,-1.425029,-0.642924,0.390019,0.628811,1.901993,0.094867
2232,1.264836,0.653219,0.424706,-0.153398,-0.486278,0.184765,0.198148,0.03112,0.151078,1.180354,1.330703,-0.48868,-2.031143,-0.027875,-0.082802
2237,0.668045,0.653219,-0.226368,-0.643032,-0.465082,-0.166485,-0.13444,-0.420895,-0.777607,0.260807,0.34389,-0.362195,-1.305325,0.452934,-0.399452
2244,0.723425,0.653219,-0.12107,-0.604373,-0.56726,0.367523,0.590364,-0.299755,-0.91691,1.027096,-0.642924,-0.494758,0.628811,0.143621,-0.367674
2252,0.187075,0.653219,1.61578,1.076569,-0.540549,0.13511,-0.137833,1.02009,0.429683,-0.198966,-0.642924,-0.301297,0.628811,-1.255781,1.351782
2257,0.528021,0.653219,-0.308481,-0.806027,-0.758084,-0.246177,-0.311718,-0.393319,-0.173962,0.414065,0.34389,-0.435548,0.528587,-0.181487,-0.541585
2260,-0.791679,-0.327783,-0.679969,-0.145672,0.37985,-0.821954,-1.930656,0.864039,-0.545436,-1.271771,-0.642924,0.299175,0.628811,1.155557,0.469468
2265,0.847596,0.653219,1.256664,0.681761,-0.096932,0.983586,0.581167,0.452162,1.2655,1.333612,1.330703,-0.48799,-0.250253,0.315164,-0.435571
2268,0.369814,0.162718,0.047445,0.010837,-0.092934,0.264519,0.115707,0.990802,-0.545436,0.414065,-0.642924,-0.424188,0.628811,-0.225349,0.193288
2279,0.585312,0.653219,-0.395968,-0.502415,-0.37222,0.379501,0.4641,0.657773,0.151078,0.260807,0.34389,-0.31174,-1.164857,-0.552633,-0.076463
2290,0.448027,0.653219,-0.335917,-0.788438,-0.706274,0.288769,0.501494,-0.514598,-0.684738,0.107549,-0.642924,-0.395029,0.628811,-0.072245,-0.639128
2305,0.063316,-1.308786,0.433049,0.723828,0.262889,0.367132,0.286476,1.831416,0.290381,-0.65874,2.317516,-0.15615,-2.495047,-1.643578,-0.017332
2313,0.85905,0.162718,-0.657409,-0.857047,-0.678109,0.45397,-0.168462,-0.129232,-0.173962,0.107549,2.317516,-0.34905,-2.36923,-0.274254,-1.209097
2324,0.812255,0.653219,1.083441,0.290246,-0.433308,0.209981,-0.16117,-0.05277,-0.731173,1.333612,0.34389,-0.509221,0.41842,0.090388,0.397223
2333,0.369814,-0.327783,0.435844,0.239108,-0.485585,-0.571324,-0.053866,1.188272,-0.173962,-0.505482,0.34389,-0.244667,-1.728695,-1.643578,0.807591
2343,0.466481,0.653219,0.079639,-0.087851,-0.319039,-0.293704,-0.338354,0.855972,-0.59187,0.107549,1.330703,-0.362201,-0.43716,-0.422326,0.745829
2358,1.028268,0.653219,0.489027,-0.114859,-0.612952,0.085297,0.860084,-0.028474,-0.406133,0.873839,0.34389,-0.468143,-1.425128,-0.269171,-0.279365
2361,0.063316,-0.818285,1.311877,0.769222,-0.299722,-0.434034,-0.546314,1.416923,-0.545436,-0.505482,0.34389,-0.24288,-1.319541,-1.643578,0.905585
2363,-0.258684,-1.308786,-0.106901,-0.240244,-0.786153,0.04214,0.231916,-0.488789,0.104644,0.260807,-0.642924,-0.420322,0.628811,-0.30201,-4.22643
2364,1.214494,0.653219,-0.001017,-0.561622,-0.474653,0.819796,0.945015,-0.00914,0.197512,1.48687,1.330703,-0.484953,-1.932356,0.153057,0.07748
2379,1.037495,0.653219,-0.036049,-0.712159,0.00728,0.168771,0.717276,-0.189685,-0.290047,0.567323,4.291142,-0.153065,-3.20244,1.153484,0.108387
2386,-0.834273,-1.308786,0.365956,0.992105,0.048561,0.678849,-0.564626,1.788577,-0.313264,-1.118514,-0.642924,0.013071,0.628811,-1.643578,-4.188647
2393,0.781609,0.653219,1.08959,0.442053,-0.152908,0.523689,-0.073832,0.387214,-0.452567,1.48687,-0.642924,-0.509775,0.628811,0.209789,-0.397882
2395,1.009501,0.653219,0.605663,0.002345,-0.371626,0.490548,0.780544,0.190805,-0.034659,1.48687,1.330703,-0.508052,-1.058635,0.129208,0.26587
2398,-1.288123,-2.289789,0.111085,2.456199,2.995574,-0.766002,-1.241727,-2.177866,0.429683,-0.505482,-0.642924,-0.288487,0.628811,-0.579907,0.094867
2405,-1.942857,-0.818285,-2.121741,-0.735484,0.336914,-0.461124,-1.567679,1.110035,-0.499001,-1.884803,-0.642924,3.782548,0.628811,1.901993,-3.635779
2406,-0.640279,-1.799288,-1.562012,-1.191056,-0.1807,1.064436,1.049674,-0.690022,-0.545436,-0.505482,0.34389,-0.167921,-1.450905,1.131217,0.094867
2418,0.716701,0.653219,0.884933,0.075059,-0.362668,0.407779,0.21058,-0.029595,0.522552,1.180354,1.330703,-0.498913,0.469759,0.274518,-0.149594
2429,0.593183,0.653219,0.557479,-0.222472,-0.45852,0.056056,0.17964,-0.071988,-0.545436,0.720581,-0.642924,-0.451575,0.628811,0.078557,0.241007
