"AGENCY_ID","log_n_train_rows","n_train_years_active","n_train_rows","has_trend_support","n_years_for_trend","mean_log_wp_train","median_log_wp_train","mean_log_prev_wp_train","median_log_prev_wp_train","mean_log_prev_poly_train","median_log_prev_poly_train","sd_log_wp_train","iqr_log_wp_train","sd_log_prev_poly_train","mean_active_producers_train","agency_appointment_year","mean_max_age_train","mean_min_age_train","n_products_train","n_states_train","n_vendors_train","top_product_share","product_hhi","top_state_share","state_hhi","top_vendor_share","vendor_hhi","pl_share_train","cl_share_train","slope_mean_log_wp_by_year"
7933,4.80402104473326,7,121,TRUE,7,7.72341614562963,7.62217459481762,7.64361008651346,7.69302574841789,0.589093865854176,0,2.07123254952963,3.18465657961307,2.0588287264904,15,2000,72,42,13,3,1,0.115702479338843,0.0988320469913257,0.619834710743802,0.511098968649682,1,1,0.0909090909090909,0.909090909090909,0.0160099611335538
7944,0.693147180559945,1,1,FALSE,1,8.44677072711969,8.44677072711969,11.5129254649702,11.5129254649702,11.5129254649702,11.5129254649702,NA,0,NA,99999,99999,99999,99999,1,1,1,1,1,1,1,1,1,0,1,NA
7949,3.71357206670431,5,40,TRUE,5,6.42881748265307,6.68754089648351,7.95478165951673,7.05749049691213,4.31690615988353,2.48142231512995,1.0592845509039,1.26019569161365,4.93878721274848,72,2006,74,34,10,2,1,0.175,0.115,0.9,0.82,1,1,0.425,0.575,-0.0118804961651316
7958,4.62497281328427,7,101,TRUE,7,8.2078041576681,8.58098268210053,8.34366846274845,8.68906871118168,1.64087328737357,0,2.09070734353826,2.99708945379802,2.2010690056811,41,2000,74,33,16,1,1,0.0693069306930693,0.0644054504460347,1,1,1,1,0.405940594059406,0.594059405940594,0.0176565140138649
7976,1.09861228866811,2,2,FALSE,2,7.44984952094938,7.44984952094938,7.96689208811515,7.96689208811515,3.35769169316734,3.35769169316734,0.494606838426924,0.349739849472918,0.196315283621241,6,2001,76,57,1,1,1,1,1,1,1,1,1,1,0,NA
7984,3.91202300542815,7,49,TRUE,7,7.00593668876913,7.23825974382356,7.41039053438208,8.32255448907164,4.81976341298228,3.3322045101752,2.02977671369172,2.60555968294331,5.01029235884307,99999,99999,99999,99999,17,1,1,0.142857142857143,0.0770512286547272,1,1,1,1,0.408163265306122,0.591836734693878,-0.0886067235285911
7985,4.97673374242057,7,144,TRUE,7,8.34241950659793,7.86280455041177,8.26852759576505,7.89891087734689,2.41812228163878,2.17190271092684,1.98939831338581,3.27155606723531,2.89508003951461,19,2002,61,40,20,2,1,0.0972222222222222,0.0588348765432099,0.847222222222222,0.741126543209877,1,1,0.548611111111111,0.451388888888889,0.102050974540944
7993,3.49650756146648,7,32,TRUE,7,7.46618269460809,6.72938194858412,6.91799853392248,6.57373419637494,3.37377692625663,3.2188758248682,1.67850858195134,2.91471776284905,1.64936525400622,9,1986,82,75,8,2,1,0.375,0.244140625,0.8125,0.6953125,1,1,0.875,0.125,-0.00525079529834238
7996,5.12989871492307,7,168,TRUE,7,7.97400716311233,7.63997826602082,8.09123907206253,7.71706732398732,1.93025787999155,0,1.84311172187607,2.51101339290002,2.66753859328273,8,1980,75,67,19,2,1,0.0833333333333333,0.0690901360544218,0.654761904761905,0.547902494331066,1,1,0.398809523809524,0.601190476190476,-0.044785072201229
8001,3.55534806148941,6,34,TRUE,6,6.38324647591084,6.04598703196453,7.87943997564068,7.09489796207552,4.13210961860957,2.56494935746154,1.45065484094923,2.22607613839943,4.96720974311207,7,2007,60,35,10,1,1,0.176470588235294,0.117647058823529,1,1,1,1,0.382352941176471,0.617647058823529,0.323354220322976
